size,bedrooms,bathrooms,age,price
102.53123757725425,1,3,44.67246955309314,113915.1277610348
83.31691175604263,1,3,51.021633522047125,130764.06678758825
107.93138623438064,2,4,8.251598755667217,151723.11380848222
133.53682100769146,1,3,7.145848692431059,206777.35571360387
143.09633853163098,2,3,43.95999412808053,299785.6949710296
124.20271199506458,3,2,21.9128820093886,276031.0280008477
110.52295502190701,2,3,58.73689784949309,249667.90915195236
126.05726514795316,5,1,32.969424746861634,281645.29181514605
125.31684613255317,1,2,40.57655240052855,196366.59103663
115.84720361853041,4,1,1.669577001959368,176511.3185819368
122.19648449318841,2,1,16.29214701524547,229037.96929475717
101.56739744906704,1,2,45.64880103901225,122586.23938958459
178.3938438280813,4,2,3.151265076716612,249113.19666809426
129.6919375381667,3,2,33.804140795462146,96798.01973015272
143.92710816477788,1,3,17.955739926015152,203302.10651487735
115.3586229444243,3,1,0.0,196739.4875949265
162.82344257239026,4,3,51.962411719457535,311201.3599391055
189.67839442223377,3,4,6.452371338060242,331663.83852051734
128.19512241326666,4,3,28.13828118996788,255400.49530538084
136.74024967045017,4,4,12.40149743383586,347998.8052061362
95.88925574302257,4,4,12.260340680933297,240858.10605374177
95.62993888708715,2,2,24.002050611845526,197843.35092543534
154.256600815277,3,1,37.04418905326385,240551.93850554893
147.85165603888362,4,4,26.20860545942364,250892.58756209773
139.47351213310768,4,4,27.260772124109057,274873.99719779147
138.725655958269,1,2,19.08215741409038,165865.78990930412
94.52787012498085,1,3,26.19568759582043,209785.51637003376
99.39586448850159,2,4,0.0,172229.74494633003
118.02718810775697,4,2,16.127070346167983,193508.2745368961
110.23528185695899,2,2,25.589683055643942,96068.62004418147
154.2811860615845,3,4,40.861609718136336,140300.71603642346
96.12684657308439,1,4,3.5364239408248253,117902.8534959811
82.82964546091506,5,1,10.96271882848437,126871.65585486853
163.71605606386908,4,4,39.98595245666344,267680.68475310307
145.09870047966098,4,4,19.251407295598245,442046.1759358131
139.2583146502484,4,4,40.34902528263004,326888.9729194764
20.0,4,3,15.528587467531963,89014.25356017411
143.87304537626943,2,3,39.18140812713033,186353.19486542765
94.4925411295323,4,2,13.398414936108058,127323.66250274975
115.81276753964862,4,1,42.65723586923956,263838.8825846927
140.60872711946598,1,4,4.196860598233602,262245.9232577598
92.96279231428564,4,1,10.364465506978815,206188.8076194979
131.98047138918213,5,2,32.16111107325937,221390.43951596934
131.29791758939305,5,1,23.055445191099476,250918.2827573756
125.62304701632192,1,3,54.02448546518024,149210.62765927872
137.1093105722383,5,3,20.360678459558525,252872.1749526839
122.39065335580412,1,1,0.4539764081099378,223198.4002440417
168.14903710900134,1,4,13.34331706333695,276554.5371138987
33.81767832715707,4,2,33.75574424631425,125407.63160390794
79.45660064534869,1,4,13.371352409075811,131185.06913716375
98.05588378821047,2,2,0.0,237166.05686869507
111.29143963352098,2,4,43.944529066926236,200690.85726358852
66.92075442350708,2,4,13.342226900330072,179290.45393652923
106.3286703322582,5,2,0.0,248642.58108362494
111.05570678108577,5,4,26.87069888627131,98479.63541827435
75.51149029367997,2,2,10.986298170269976,134856.6008073048
159.82623142111703,2,3,16.60857548022451,266651.4112373853
111.74755320052455,2,2,19.251398613267664,191377.34250484392
127.84096708502874,1,1,15.04878171741776,202345.39430554298
193.09280308686283,5,2,54.449764167820234,290375.02443724993
89.89525612152067,4,2,1.4394460075060849,196752.60475995517
46.263356453709235,4,1,8.015288576134544,76254.61768867532
141.1325534998669,1,2,56.59312936437633,188339.84451177594
132.83276748875042,5,2,9.810381179565992,298194.977367213
144.24992887818945,5,4,9.365847590223298,256384.26822441004
113.03380486645716,3,3,24.08219926099238,207306.57226007213
133.51881968390137,5,1,30.17718134612869,238288.3159180063
90.4787673683585,1,3,33.44161932911399,153579.42940819683
123.8315431072655,4,4,0.0,358980.90389443346
142.17779211444113,1,1,2.8840759353282657,214297.6210530154
82.96910921512213,3,2,25.566563191242505,106615.7776302186
70.8849147031003,1,3,35.03201174883459,168049.3125901253
63.95354803315071,5,4,14.06881733103577,142967.0629406115
160.01287095233994,2,3,39.43926906318936,328852.9104827779
55.29002806525227,2,4,34.53637799864243,34914.42674870964
72.3738002053866,4,1,19.05059863760715,158078.2236973561
160.34533079729715,2,4,19.134324998382127,240309.9361947962
162.13035601675236,3,4,15.489723290992494,185680.79957297866
186.6418675552254,4,2,22.74349904173398,301407.905709784
92.57522685667749,5,3,21.089140069283907,224972.68503402654
126.15317317077901,1,1,36.70460251797862,200001.5423324507
109.53638510605546,2,4,18.56656122466386,208339.62190063833
146.96904832742115,5,3,4.367971188790609,367088.46192185
104.02801459137122,3,4,55.37798276133318,213492.94419432752
117.95434589187332,1,2,52.020896467687884,99316.85143511441
121.50795982436327,5,2,15.20531809175803,181941.67929070618
178.4444233678746,4,3,21.456750047119332,317162.4121040396
76.87041795283449,1,3,13.397496247254153,51014.97174053194
20.77899714879257,3,3,27.15386156536813,87565.56781535762
97.49981505437997,2,1,0.0,219824.92691203096
174.30104615334005,5,2,33.23950185681811,253855.61802267111
143.70953830808872,1,2,35.1143722970066,248855.98096405648
85.75459339586094,1,3,18.445228115932053,152455.80092498017
148.56601633172517,3,3,25.420711904421793,257495.22116973234
105.83649003953464,2,4,40.401865066429686,170789.91555454198
180.63526202804096,4,4,30.420234569946622,322417.09816094465
157.18348431688068,1,4,12.11882379544484,115243.07570390546
180.12069106103078,4,4,21.361792152203126,438567.9252695807
75.99584526841412,5,3,24.55326071887468,211543.9648740495
36.227460262046264,5,2,0.0,204906.78986193088
88.75367192244968,4,1,10.998023146875122,156263.9675064729
117.33373113920936,2,4,10.870760316189,217145.58015979582
69.83667988417572,1,1,13.806207538590357,128772.9639595814
143.5811878953058,3,3,15.0455990510618,263279.16904483596
115.94522758796971,2,1,0.0,196879.46696045285
125.90733679049382,3,1,38.360938697977204,194701.95738990803
75.48219802862742,3,4,22.38392711479534,198134.05995156593
104.41129390497521,3,2,3.4758024240097427,145837.82647331659
160.35827151421506,5,4,55.45473588532837,306254.6461049675
89.01454392263453,5,3,4.6013431180866995,153824.91162637481
65.58460307233773,5,1,21.697673985569516,63670.34842649862
170.77307152351582,4,4,44.13902280839587,310344.3938258935
143.3384950446791,3,4,14.552568675881407,356874.68668582826
142.24142574816563,5,4,42.51616727180658,289080.49929779186
77.84277397052753,4,4,44.15336922106228,161899.82457672292
143.35355346873052,1,1,9.256236683799923,252777.81538424888
129.52845921666392,3,2,0.0,322788.9368880797
88.05262634359312,4,4,24.47714395563922,145171.75994173955
76.21613797577126,2,3,0.8011745224650895,99802.30673463993
191.38222700609958,2,1,13.232906312969668,401980.4189274261
152.21532261774007,3,4,8.687897357615016,248731.22459348125
166.63784143458707,4,2,30.685540007640398,351908.1828616334
152.74233371708064,2,2,0.0,249060.61908655718
93.1615867002449,5,2,12.425745370788894,162800.54904135736
72.4751411836334,5,2,8.143070587979768,175889.50215212253
96.98290975557137,2,4,12.76016874076917,116928.40787081985
63.59603190267887,5,4,35.30586987029937,112317.41120035117
177.86583787222875,4,4,8.686144269278413,411200.34706420946
94.21697734610298,3,3,16.901728079583968,156144.24731014087
142.52376070851744,3,2,14.087304880802229,177249.88630091798
130.74234251315832,3,1,4.305808557407511,223760.31603593577
70.91439604770284,2,1,27.049005076085706,128277.06387095345
110.0910070347638,4,2,16.239430549785535,102298.73727700867
96.0129392202798,3,4,12.533505673300482,118939.38927121229
198.05445465440945,1,4,13.346158491986994,314869.1227026555
108.65529304228386,2,1,12.029180264265172,182647.65280350196
196.53970153481853,4,4,20.94572375437259,309218.8798061748
105.03726594481307,1,2,21.83072112940317,166800.7782808999
127.62876263585034,5,1,12.294370541304382,305580.51597550634
117.00019639443141,5,3,0.0,209641.0993375582
136.83497812378542,1,2,3.971196267698801,280035.501610272
120.44555560591793,2,2,0.0,294042.88297199254
134.45632198881844,3,4,30.60147864225486,273580.8907715715
178.8213353842708,2,3,14.64985127776627,258096.7277380025
85.12643664206766,2,4,6.818198250607594,144132.6056624179
141.86472649993632,2,3,25.317831089730717,263084.0287908251
55.12963704491689,3,4,27.606417787096778,93679.89856967691
131.48485862901535,2,2,38.87198181077797,120834.77249515048
72.72065298527268,1,2,13.436109238941679,132034.05607429787
118.97480495284489,1,4,34.48002831991808,235890.06883889306
170.7202974947848,1,1,31.88713419350933,261001.32028363625
151.88600304957356,3,2,22.72243090953055,347760.6670757972
169.1206366471684,1,3,6.225148737557854,221997.30601954536
165.34382117212587,2,2,37.34858753681439,312859.14755753323
85.61302726457279,3,3,12.230912618045474,169228.36111241486
139.60276292108577,2,2,28.663616795611652,250038.54068422658
78.75473609463444,2,2,5.639686378526726,131434.95752941785
110.965404217239,5,4,0.0,254072.81062190922
150.14009661003732,5,2,35.49429775562274,216238.2565336201
129.61590209951052,4,4,8.473480750556197,211942.5613386847
87.32436500203093,2,3,17.240726942266356,66743.55868524758
121.37498153824254,3,2,26.779125456622847,204031.5839419006
85.5475187718604,1,1,23.882189705827486,178975.53350046018
106.11398296167921,4,1,20.29004705036485,220796.6217863888
133.76449307162173,1,4,13.530320960543424,196794.76431661705
125.19244126870288,2,3,9.156877745592931,197754.67941766963
126.2662048872143,5,1,16.183484229833454,168173.5270865251
48.32213143967056,3,3,35.571310919173186,109492.67112924086
109.47453733749612,2,4,24.31615755046883,187887.65533630576
107.68698130525709,3,3,0.0,199447.15169042873
79.99364986128727,4,2,12.166017442325721,223197.1008260348
188.61591952204822,4,2,21.594513163675686,420070.2317058678
52.398318002047546,2,1,4.280295541162898,146476.90189029364
233.14456890972738,3,3,21.622340184906708,310270.4900863938
160.72068439714462,2,4,0.0,313344.9815572936
117.9506932498334,2,4,18.225635119379593,252574.54270753602
166.17906257374585,3,2,30.595889075909014,293046.41564706963
59.23103468631013,4,2,13.9631779963499,135530.52129365836
112.08099364927959,3,1,20.903302268421225,118315.160311263
159.2642493921013,2,1,38.45630407408326,192553.01880741314
20.0,5,1,17.177209389768773,95648.82822298189
152.52379822622987,3,1,24.779755720834103,234432.5698652203
118.65834023590273,1,3,7.406650177797353,122232.6049332676
92.21463057573831,4,4,23.538607947166245,197789.8563367635
160.29638943878015,5,1,11.097924876875117,213607.616618047
103.07217697694384,3,3,6.010497016950561,231059.6623162124
179.2397573235062,5,1,12.627295863936371,251251.26262488047
139.08343201356192,3,3,30.248562058399187,310057.62168964616
246.59899100823066,3,1,19.436781984639545,373301.744263254
122.24022593501566,2,4,22.21008530021141,223044.00679778436
157.26051858057784,2,2,24.038513847522026,257331.45740025846
97.64066265089672,1,2,25.14226942247293,178111.45640242996
139.9954219831033,4,2,2.805633458337166,324890.82856744237
107.97830073182348,2,2,10.728760847056646,177679.4069871785
148.33847402514294,3,3,14.061047868386346,271411.1302122025
129.34825164863582,5,1,21.35857452301024,276926.5847755403
98.6541227446037,1,1,13.812702439122356,195366.32318623672
119.82197556273873,3,3,25.79614319846621,290057.63783179125
143.93960598896723,4,1,8.128150127507427,340037.53719445376
120.07576888765858,4,2,50.388670764506514,245079.09326018064
129.83335038908936,3,1,17.046328609365304,176344.00156590584
137.26017067494718,2,4,6.098500354595156,332327.18716578267
117.8306623033205,2,1,48.32303034583515,233935.26511624604
174.80792716935042,5,3,20.275812695442983,385971.17205190577
187.82039202090235,1,2,13.071081287233406,272369.91306469153
142.21212841340412,4,3,31.08716346961223,312890.98550720967
174.59615169054004,5,3,31.26523782174712,404678.2950021747
151.35490943445024,2,4,11.021343103776045,267336.7519455225
64.85621553012275,4,1,0.0,104149.39309615358
180.42165594726757,2,3,22.82610036534855,310603.30285597953
141.98284692542694,2,2,2.7164615125799045,271395.722040342
164.81629365536568,1,3,3.436790269320312,325111.1702526291
126.230488300375,2,4,23.576347883117247,124032.67760077855
110.75631412933467,2,1,43.181355494881004,182785.9268934283
145.1634703117183,5,4,9.183468685843227,380615.0634639502
70.5658747100315,3,1,29.30163135075121,103949.1082429989
92.46920403569078,5,2,7.21777689052824,180464.96175069985
111.55468612865235,5,1,10.166228396987565,270398.8579460256
151.64349586832174,5,3,38.843936279888325,320881.8640034689
118.54347911543971,4,2,24.92308938533705,224609.479579307
122.21581704436473,3,1,19.037087587355344,225295.67683497167
86.09477321644351,2,3,28.642737276022295,163641.99098732814
137.4394966143837,5,2,60.60266928982134,186130.37879238234
126.2568565710294,4,2,34.52307941729603,182569.8078593113
94.21022631449958,5,1,7.265609548002521,122002.34424850447
149.1428081945687,3,1,32.075567990840135,347728.5685253614
70.67859489479228,5,4,35.80416073142672,176854.8912649068
107.66316330105111,4,1,0.0,200146.72890415476
107.12588809337618,2,4,5.083365753305731,132385.9894122347
206.39700210250172,3,4,41.345980432923454,286238.95989569346
123.85109026043801,4,4,54.4630961137242,242989.11964956508
128.83522187463763,1,4,50.25646207315067,176810.13823911932
90.00393171228176,1,4,27.858746702470576,127587.07691854864
117.34225437629324,3,2,19.792250768038407,208417.98993921236
26.205805683306522,4,1,6.893107961328623,119475.95295050542
33.28249266885267,2,1,16.399394265728148,53620.62645930375
111.04350596401724,2,4,34.24109401159828,213373.94243687508
155.94254933006746,1,1,0.0,246744.12861236875
82.00663073296971,1,3,0.0,197081.70966592905
101.184630230032,2,2,11.997885376204353,211694.53658363057
77.01366596508447,2,1,7.778190009626801,188212.80972290746
68.64076540190996,3,4,5.40346162844425,187704.95198489045
182.36944110403795,1,3,20.537866880393533,252701.48984064246
66.5034656556929,4,4,21.75208450579213,107127.92846948258
150.5695864773563,3,2,10.276708356424084,269191.8591681761
144.70905420567414,3,1,0.0,312763.10695887095
172.97013160577774,4,1,54.55982898719616,232268.83616965264
112.08049094127644,2,2,26.460533945177673,204831.75289136317
133.69125542638872,1,1,22.7991778996128,181141.7709924997
105.89185921676183,2,1,41.594797447416596,141689.00234347742
136.70013789660175,5,4,22.94275560808583,311846.0098386708
143.92160320933408,3,1,24.701821981166695,134279.02568731262
115.56801180130026,1,4,30.94094771528422,114002.85218504941
57.059493617972464,4,1,16.543901730745954,156140.57708260836
71.32114013519822,2,4,0.3098385430353936,71495.92288195355
75.2912950366621,1,2,6.919130491730106,199776.67186002227
188.57065464853162,5,2,21.105095467044656,342802.92275630566
142.6467393543761,1,2,28.25467891205387,298488.4389416027
143.9435054227301,4,1,9.762176575354465,331994.1836584923
44.34338557754556,5,1,0.0,196408.82150197323
181.34098420235225,3,4,28.978840838501778,277305.5734004213
155.00212106400528,1,4,10.161134671396695,234682.54754649385
119.61645676750368,3,1,11.217405338668566,183893.02136532826
168.76155176375764,4,3,28.165366563202557,377536.58170130925
165.6380796575851,1,1,18.719023284517117,262626.7768193557
144.27801751464034,1,3,11.763224758345011,208250.3682166618
105.11152465390246,5,4,25.11339940134036,162002.962991654
68.2518462869331,1,3,46.181315412364505,177344.67021470112
91.88543372111596,4,1,41.16105331988123,149854.67531956334
87.38121996825038,1,2,21.842856746466783,91774.51456409931
61.35227758758138,3,1,30.213833598750334,141667.20414869094
180.2751021660829,1,4,38.75535386893375,324776.57273896027
74.0227891993554,1,2,27.66900212073075,60443.568080909245
99.59127208728566,5,2,9.590667613336937,203395.9712235385
110.05631541417826,1,2,26.48664709308205,221162.1538479369
161.24196528643733,2,1,6.137574157801614,196697.75240931584
156.53332000672953,5,4,16.708936891959894,236907.1479696321
159.8987717203092,2,1,14.62220741029821,262521.1591179107
119.70681577400629,3,3,2.397239019963269,230516.24539350733
173.03487238307838,5,4,21.895585251717627,305826.8870434576
110.91535399209943,4,3,17.12011634330735,171799.1386771551
112.88705402784944,3,1,22.584537761277424,160906.96808790526
150.93744610303617,5,3,39.20608809599874,250252.95188638725
147.514748503042,1,4,9.880791760712494,242790.69081486788
109.51498201797786,3,4,27.984722578533585,104363.69322078889
174.1671978268484,2,1,30.839750339457247,292035.08778795187
159.84729756223976,2,3,1.5535925360693383,298414.9226296903
131.26206137564506,3,1,39.13965923201931,195605.00717942638
183.58721541531764,2,2,14.39049219380952,276203.35499628866
176.13809792125318,2,1,21.587938836686487,255463.7389840766
122.94930021233739,1,4,22.50202499547728,218295.90787001577
158.07710263025513,1,2,1.8880199862115816,199192.72506894096
143.26723999467737,2,2,15.317620963007954,235278.38521976062
86.83044680746261,3,4,17.71359072151264,158990.2541263782
191.56200050159973,3,4,23.17817992490205,400341.1464946037
197.47928317181623,2,1,30.558392122469865,255239.05145040434
138.76240768040694,4,4,3.10875506630234,223495.3542989725
118.64220509481146,2,4,46.38915284858575,278535.06530573964
131.32773580333952,4,1,42.23148229232568,240572.3695200747
93.93359563544429,3,4,26.260685917910536,172894.1024545756
166.2696327107313,5,3,12.633559346525555,279894.1821616153
83.05794771683537,1,4,15.787043073364739,95863.73662861972
220.76253095298165,2,1,18.984041088594587,373136.999690785
123.19612110199505,4,1,15.310838566419044,149715.77607490474
109.16193925482096,5,1,13.49199368753651,231385.85737820584
55.80927068310672,3,2,14.686973521111838,146525.16126301477
118.90855261421505,3,1,0.0,241408.1942510349
97.28038137079203,4,4,25.656979858464616,197791.24996192032
150.13605488941454,1,1,8.899864727289193,409744.4007009579
106.45196189546549,4,2,45.179501368725084,190002.876785674
154.42279701359416,5,2,0.0,266961.13538065366
157.75659359451132,3,3,23.399094599909112,355856.8888573344
69.16671589340334,1,2,31.019460944246717,154976.05892628938
116.47947253340955,5,2,5.815228514629148,284660.8138207593
66.39831092567312,2,3,23.116587717370663,53759.93239204904
178.1009685665807,5,1,11.931713263479402,284187.07336924295
146.53862510696356,2,3,40.59420727570228,245116.605079363
88.3478439684986,1,1,0.0,214768.20205231092
50.5504256053043,1,1,8.049797435364589,116308.38193534753
105.1542763154826,5,2,48.86875472161525,256051.65510653588
136.45376205677712,3,3,17.467510973423355,238449.51931005603
130.14839479091523,5,1,13.233115748066087,243091.97676822447
102.54176484249952,1,3,15.67106069897498,212711.57848596346
133.62984155230922,1,2,49.57523558605766,227654.0739172781
123.41740291586127,3,2,0.0,282123.0319764933
79.88279727923873,2,4,0.0,185613.1796434506
44.3508793872536,5,3,25.435231904557757,92483.24948393926
177.55657636284664,2,1,9.266429254539018,209771.03160568746
76.81660532503662,1,1,18.380694926078267,120723.47193369649
80.83979764617939,3,4,30.922217897570647,122418.70974875847
185.76982946286972,5,3,15.912365346236719,407615.6420815147
97.70186332366853,3,4,2.898935581861849,155209.52568439272
104.67954708449597,4,4,3.5342951371183666,221746.78141670016
128.4670990656405,3,2,7.279251802415686,265573.16119464044
161.64978714937976,3,2,27.1093616949495,231829.45119783457
111.12607045570681,5,3,33.10879939296501,222938.67896757633
73.29305226647173,2,3,12.481918920026676,153930.47842570848
144.5854964109046,5,2,16.263338796596727,298052.4276256685
137.26022264508853,2,3,0.2771009318859825,257270.0346486865
137.34618507477404,2,4,9.308433267972315,192585.6919720744
116.65309509773735,2,1,27.213901119865806,187379.77609665605
105.75966346428945,1,2,37.295638312763906,152039.57070458276
125.33098006525029,1,4,40.296588274716505,230973.26036727065
153.87973054170521,4,4,30.8596027820112,254464.13644692098
94.01055637916227,5,2,22.101216256176148,215719.92047712157
81.85357520857967,3,3,21.273920101299893,233250.73789922855
98.70344833680264,5,4,0.0,234195.1397507808
112.66959362188918,1,1,23.046377043369343,206226.92805024504
74.29569524917926,5,4,16.616663511139468,244758.88340295322
164.28585622143527,3,3,22.361236457672913,238878.1208825485
134.50819896808628,4,4,6.653588782028272,287387.6543176707
86.14008837539566,2,4,36.74595122781882,175778.8753624629
179.53217250707124,5,3,5.34408131218207,414021.1061989505
98.50818516229278,1,1,18.896648300738406,194487.4660484727
157.08962121252148,2,3,18.474546110575663,294653.88048112125
63.062171530341466,4,4,27.356983225582777,165475.4143081957
68.42004310694409,2,2,21.487778283341257,127437.20619894564
85.5314329007746,4,4,24.51245688244544,245644.94385295955
107.28504068236352,4,2,8.96885822227846,258020.9331335097
76.59938038502233,2,1,40.105493708518345,182935.88124578053
130.14588826583142,5,3,17.215300746687785,255452.02014819492
92.64776971747143,2,3,38.813055576216854,141215.5336444599
116.38350168830816,2,3,16.85485507645662,178482.20908470213
160.4791714272455,3,4,13.47674663926108,235910.09628078376
109.71876767434857,1,3,35.84019268730895,157984.01261692675
42.37171013615534,4,2,20.7280541696669,116737.13292474176
232.50061261327357,3,2,0.0,365021.18087950454
87.83671642186923,5,4,30.605287603760686,43703.10956074452
134.40769936858732,2,3,5.451176921138861,197654.43258005212
68.18855734236128,3,3,0.0,117960.89808616858
95.84816924648212,2,3,28.793064338272668,153682.68539145633
63.37612583732465,3,1,12.180865183544556,212544.20640445483
117.50777440573596,5,2,0.0,249509.06231921015
103.02847701646068,3,2,43.39856686974542,188121.98620151932
68.13044273155548,1,1,35.45792419388903,118756.04532949436
68.66272002200645,5,1,26.883085203749634,110845.58865430483
42.037076647997196,1,3,32.58745702000166,104063.57250704
173.01828891513014,5,4,63.56994902412285,240518.99012218614
66.10880281045462,1,4,17.443508475971385,166533.4818311694
106.27963457840866,3,1,3.887111702824402,242890.07556853024
90.42438169372362,4,3,36.79910056935167,179085.6943775684
155.16668961583684,1,2,21.91419972043735,267507.66881192377
178.2957952916724,3,4,8.073444890889443,193399.77405902444
135.00659317535258,4,2,6.014913653578894,274782.348068494
59.809987600753416,4,2,13.707317877017207,46241.52720516283
128.11752679741082,5,4,35.61360094201983,292136.931829173
226.85210486027574,3,4,11.14204491165474,369775.3596232224
70.64923508178943,5,2,13.887422426323056,157825.19452674425
70.28916414774298,2,3,7.148891016784194,151191.73556834704
114.97919990985545,3,4,40.02992065850776,262265.69820458756
148.99371566919828,2,4,10.079113024717726,215678.31674302317
50.795944597534856,1,2,33.19601209828585,49885.44858661956
98.08647223288384,3,3,13.91415897789398,212791.50065116046
142.18366513469746,5,1,26.26306957735518,265304.5738557391
104.50996595719583,2,3,22.38363961916982,169937.91609987366
168.1315983505526,1,3,13.28696279055708,295095.2262979982
169.27642675968247,2,1,9.0077573729143,258983.56063066187
31.98468093665811,5,3,41.03661013944047,103928.88580899895
120.23665304615575,2,3,20.137690527815458,168378.67944587948
133.4460811058482,5,4,33.01662816982527,172794.7592069335
167.46880038144326,3,4,37.96728449812359,333825.54321225977
149.55481952412617,1,4,19.964655836371513,222779.88488940854
135.46959133031456,5,2,16.862284352539213,189360.5041088945
67.8412679530525,1,2,11.715747833067427,153169.70233159867
96.24124758750142,3,4,20.37479371915378,131452.31682989566
135.48682654978822,2,2,0.0,290095.9595550409
137.81766857016504,2,3,48.84736841781291,192000.45705796577
114.39031542403126,4,3,41.33955202200562,241067.17509871512
132.35914534440803,3,3,2.723391917987879,182160.5641246127
142.96670238043126,1,3,28.111420603034453,271191.65355394443
125.45393431736177,1,4,25.831714907834247,311231.00026448275
102.82632851708112,5,3,48.787557396986784,247874.7329877153
92.55929517289442,2,4,14.782536479400548,175106.650354771
85.50272391497023,5,4,0.0,151843.72107552917
172.53770430728105,4,2,18.59371511473388,319292.2133734727
79.29037171624287,4,1,34.94172113359153,221200.55153791414
79.41528356919649,2,1,15.54300535273353,119714.85128131579
51.79154733868725,2,4,8.817574616957002,165380.39591375456
137.8083578992018,1,3,25.090239929526604,120002.8987667022
143.2218259967939,5,2,56.83513642785529,237484.53427592388
130.05327554261916,1,4,38.859599187329394,223716.4277504399
174.67712371760652,3,4,11.08531239501827,236899.89789790125
138.59505386208212,4,3,11.418446960243845,219278.95230982784
130.62831778274472,2,2,0.0,223164.45716610263
73.19297323501489,4,4,42.08865467322235,27329.400508764986
95.10123511974801,3,3,3.3444998869396265,160737.5080472673
134.89976743431515,4,2,3.4094670628800188,201939.86918457496
82.66502043397749,1,1,16.29986590113483,144485.30228554836
111.67120880237901,1,4,55.30341566168347,85902.77603394854
93.95487951763866,1,3,17.922977238255534,145685.95797296855
84.71744945242055,3,2,28.062423317828,140457.83235904932
94.53450098457989,3,1,37.142295375353534,227959.09781823022
140.6086429582964,5,2,10.906343387036502,256466.6228933638
105.64634115077888,2,2,29.889097185624003,208272.67030455428
122.00581055749468,2,1,19.26561932848489,189032.9633184685
121.71606860995493,4,3,22.81026606480405,211884.71541149725
156.322565220468,1,3,12.806730286441322,234618.28202185748
133.85102364402857,5,3,34.14930953589773,293873.4183458536
108.737321143923,2,3,13.789490362180471,121005.75300573172
91.47555213276637,3,4,0.0,211838.96472236532
116.89605483124338,2,1,3.6892941325659336,254412.92560497762
188.5017068432735,4,2,10.830730573220531,289163.02907095646
145.89329414272316,2,2,35.33691560462368,262022.64642012527
181.88185397856182,1,1,6.263188482422638,212684.81909149897
105.04693783091919,2,4,30.76100549719013,159930.20899556807
90.6145863608286,5,1,13.314659171015755,196565.43033638177
74.29420887788127,5,4,26.93862249201174,229545.87189581303
126.6133488049124,1,1,20.70339141004812,206109.66255817082
94.12493627281611,3,4,18.640637352120063,180021.0091428237
49.78483735889765,3,4,0.0,135154.45267015958
137.65063056794742,2,1,0.9457374326433907,200576.227874969
154.37347607804915,2,3,0.0,308622.23549821356
116.24793760286072,3,2,35.14459876905055,151812.5268302604
145.20351348105413,1,3,0.0,307646.28997688397
105.5396550428528,2,3,21.630315041781646,207165.971572303
140.8061903980998,3,1,20.340968546556756,144356.70179903432
131.79618511799393,4,4,0.0,170282.5508402717
116.72613152141253,3,2,13.764987533460225,199715.45894519647
44.99763206973074,5,3,7.379675293040792,140409.25939813507
81.63759366595008,2,4,10.7988609815053,213538.87786879
74.95180095106232,5,3,48.581838446696366,129137.58418135814
83.0990598157671,3,1,45.71506834365151,102912.94700354748
44.47197170768963,2,3,19.839929059322323,84432.85103530996
80.10022156659966,5,4,27.02711469815308,206279.05567112783
183.43670038836552,1,4,0.0,383159.02059859986
137.81703262679784,3,3,26.89651694912184,310894.3492675597
66.3605317171122,1,2,22.428843705232353,129644.52431932859
126.89203307043866,1,1,0.0,238753.01496745
156.61812349159268,4,1,33.81378998021918,245679.99986387222
109.35381369563243,2,2,33.75270772690979,220454.45318347722
41.99529630522632,3,2,20.118584893493868,80067.79250110238
194.66576359675727,4,1,45.2456892006316,287280.8267063301
93.12613659376045,3,4,17.841166564645807,279084.3199193494
137.91549565871637,2,2,30.039176785601914,251461.00445380484
96.83246649579891,3,4,33.15423446607001,180402.94924822464
94.92507919692088,5,4,18.478767492758287,209370.73953431682
47.133141674510185,3,4,0.0,96211.09864483355
108.81371670307617,3,2,14.120826582234324,150797.39568932055
123.06859295634821,1,3,12.127691188060833,145665.83854011528
169.89578680459667,4,3,6.144758774728295,311491.0640346217
204.34805692694164,1,4,13.591695348653307,370092.76467446605
146.35091506179594,2,4,19.31672690459429,212146.15641344106
148.0335952579103,4,1,17.190537503344295,339660.80295824143
113.29672218735142,3,4,21.239527597251577,207200.33778080385
91.9103159784223,2,3,11.135114490088249,108719.11342446657
98.106345992675,2,4,17.7578675804728,242651.69902668076
109.03101588270728,2,3,49.09621645331977,183373.7492677205
191.89288203463082,2,1,17.982826462627493,272756.1294396753
117.67477448420104,5,3,34.67161904270479,282129.2710626966
40.39446665353863,2,3,40.49175167787768,78438.68372916669
132.58454146286076,3,2,27.211582923028136,237338.53110414415
161.80680124342686,1,2,5.145615822880387,284505.3604834229
102.2216791378915,4,3,47.565332763547474,227810.26176466793
123.40961406138366,5,3,18.867759269279887,237192.0804704629
78.26998023276474,2,2,18.283641241751145,187569.005720357
103.65638135500845,3,3,14.753327785913445,210588.20572291643
57.7254693817288,5,3,5.758744657507867,199007.83954369303
140.73668510967426,1,3,49.3991410233719,143188.22264942247
143.32578107925386,2,3,0.0,349822.97565389425
116.38737854054578,5,1,0.0,349819.76201933005
82.99319323727646,1,4,0.0,134331.86090657653
124.31847828866937,5,4,9.079836477677391,215441.1123186875
144.62740462378164,5,1,36.87724095419273,256193.55238661473
68.14235379311515,3,3,19.566419060173537,197511.66094427335
85.5777467202583,1,4,2.01524233577614,239909.23864079828
157.11799953091406,3,2,20.289068478809646,256771.259300231
